user_pseudo_id,days_of_browsing,t_clickcategory,t_viewcourse,t_search,t_sortfilter,t_viewteacher,t_clickbuy,t_clickproceed
531781471.1650331418,3,27,38,2,,1,1,
1414792241.1647135953,1,1,12,1,,,2,
394374558.1641036259,1,,,,,,1,
42cd4ee1-13e8-4702-99ed-3d1ac646700d,1,,4,1,,,3,2
433632475.1647502766,2,1,13,2,,,1,1
361025994.1648565266,1,1,4,,,,2,1
1568169958.1637202293,1,3,7,,,,1,
245877664.1650215600,2,8,27,4,1,1,2,
1682699420.1647013730,3,1,25,6,,,1,
5bc93f011ee76e42ad0003e7,6,9,6,,1,,1,
110810771.1646398749,1,1,2,,,,4,
1570866862.1640959544,1,,,,,,1,
1753575413.1642591099,2,,46,,,,1,3
1919743709.1648463406,2,3,4,,,,1,
1590406451.1649775504,2,1,12,1,,,1,1
447487231.1650456755,2,3,4,,,,1,
1212232311.1648127684,1,6,8,,,,1,
1883349023.1641722590,1,,3,,,,2,
1833824188.1643482537,3,,33,2,,,1,1
1080330474.1648369456,6,1,41,,,,1,
2042925295.1643910983,2,,34,4,,1,3,
996421035.1648459299,3,6,41,,,,1,1
2024187536.1642514111,2,,7,,,,2,
1517989206.1638462481,2,,10,3,,,1,
44857526.1646355368,1,2,4,,,,1,
62009b17337aa4008537b06c,3,7,14,,,,1,
1237688559.1643279251,2,3,39,1,,,1,1
1081188666.1642661974,1,,5,,,,1,
37437809.1641990415,2,9,20,,,,1,
577b46909a3114117f000510,4,6,37,,2,,1,
456374545.1647715793,1,2,4,,,,1,
1652885609.1645064372,4,9,119,3,2,,1,5
1767700474.1594784782,2,,34,3,,,1,1
796578459.1651553054,1,1,3,,,,1,
e3a7a3bd-d8aa-42dc-9fb8-ae7b2543c596,1,10,9,,,1,1,
1662348423.1646050081,8,9,25,,,,1,
1838993376.1645259526,3,5,51,,,,1,1
491327395.1653288765,2,1,3,,,,1,1
5dc8d93a5962b41faaf63bf5,7,,16,1,,,2,1
622db80e93e89e000ecfaa89,9,13,17,5,,7,2,1
2055466818.1654719913,1,,15,3,,,2,
734281755.1645153672,1,4,20,,,,1,
57d7c286e7e9dd43e200017f,3,17,13,,,,1,
5c76417a4f27e81a1900241a,5,13,129,1,,1,1,
93487a54-6d27-40fa-a221-95f208563314,1,1,10,,,,1,1
f3e9eec3-929a-4438-b6df-c44a5be745b8,3,15,19,,4,,1,2
1061329894.1641446706,1,,,,,,1,
1798420395.1647397610,3,1,6,,,,1,
554683961.1646445725,2,3,10,,12,,8,
582868d69a31141c660010a3,1,3,5,,,,4,2
57359552e7e9dd3d290019f1,2,1,4,,,,1,
1550797809.1651629095,1,,7,,,3,1,
1679228532.1639316192,8,3,30,1,,,1,2
141462208.1647371571,1,5,6,,,,1,
1013397146.1637075853,6,26,81,3,,,1,
1126754932.1642426213,2,,15,,,,3,
1351436399.1642814746,2,,37,6,,,1,
1204464271.1641542434,4,2,57,,,,3,2
233089985.1648730952,4,16,23,,2,,1,
1157136724.1648576679,2,2,7,,1,,1,
1692241418.1641561181,2,9,48,2,1,,1,1
1938995436.1647331393,1,,3,,,1,1,
58e30383e7e9dd6e790002f8,1,,5,3,,,1,
253561634.1642468396,2,1,6,,,,1,
482744362.1643332375,1,3,15,,3,,1,
2136857651.1644476416,1,,6,,,,2,
452308596.1652542184,6,6,48,,1,2,2,1
9070cf7b-5220-4446-9612-f2feca77fc31,1,1,7,,,,1,
1803282685.1641010969,1,,,,,,1,
1809545098.1600182509,1,1,6,,,,1,
381191268.1644248269,5,2,26,,,,1,1
5f5af681cb5acb59bba6d958,1,,2,1,,,1,1
884553732.1648393023,1,25,25,,,1,1,
1187245537.1648054280,1,,3,1,,,1,
132656409.1643004626,1,,7,,,,3,
1829740396.1644769291,3,1,23,,,,1,
981569086.1624337444,5,5,77,4,,,1,1
789164362.1621469153,2,1,25,,,,1,1
1757881454.1649458331,2,4,11,,,,1,
455858472.1641828966,4,9,69,7,7,,1,
1755374817.1641028752,1,,,,,,1,
1595965419.1647700185,1,,2,,,,2,
6002d92097b2784d387834ca,3,4,13,20,,,2,
1319259764.1654165841,2,,9,1,,,1,
035a40f9-0829-4f9f-9537-39999d3f9491,2,4,7,1,,1,2,
293910398.1644401598,2,,23,,,,1,1
1504954719.1650611403,2,1,3,,,,1,
1071882295.1647838106,1,,4,,,,1,
707416289.1654253666,2,6,26,,,,1,2
836992084.1645059941,1,,11,,,,1,
349964596.1644847349,3,2,41,8,,1,1,
605126730.1642226208,1,,1,,,,1,
44574819.1646228635,2,5,8,,,,1,
5b5f24324f27e802e40020e3,2,8,6,3,,,1,1
662319265.1641816406,1,,1,,,,1,
851965089.1644854451,2,1,14,3,,,1,1
1599264147.1647395182,1,3,5,,,1,1,
478531129.1651559822,1,1,2,,,,1,
1729461208.1645692004,1,,4,,,,1,
1840780561.1651635575,1,,2,,,,2,
662170909.1652789353,1,5,8,,,,3,2
1699795771.1643356903,1,1,35,6,,,1,1
161089517.1646830625,5,11,46,2,,,1,
1405835922.1646707299,1,,5,1,,,1,
8c9f091d-648d-4532-99f1-c6e06a1ffc98,1,,2,,,,1,
1266107823.1648090137,1,,4,,,,1,
582a8117e7e9dd7909000733,1,,1,,,,1,
1899361478.1642809875,9,,34,1,,,1,
144219184.1617509540,3,,99,,,,1,
328909832.1648806258,1,1,11,,,1,1,
1737507908.1644120659,9,3,139,3,,,1,1
1722936581.1641954041,4,1,37,2,,,1,
1768926923.1641901306,1,,54,8,,,1,2
5792ec8ae7e9dd187a00f43e,2,,39,1,,1,1,2
1079298833.1650417621,6,,17,2,,,1,1
964493345.1644177069,1,1,57,4,,,1,1
965523183.1640151718,1,,4,3,,,2,1
1b316038-f37c-4ca9-85fc-8d5d9dd47261,1,2,6,1,,1,1,1
1192957117.1633632925,3,27,33,,,,1,
1139068348.1639737568,2,2,44,1,,,1,1
953533714.1649082273,1,1,2,,,,1,
1124139892.1642387907,2,4,19,3,,,2,1
864663796.1646493162,1,4,5,,,,1,
3ed0ca30-30f0-4120-a91f-c9d5288dcf98,2,19,15,1,9,,1,1
5b8ddf9c1ee76e730a001953,1,,2,,,,2,3
1512694351.1645445636,1,4,14,,,,1,
1986417251.1647220883,1,1,2,,,,1,
59e6fefb0e126655c000151a,2,2,5,,,,1,1
1786471796.1642002215,3,1,65,3,,,3,1
848223623.1653381056,1,,2,,,,1,
1871219437.1652838045,1,1,4,2,,,1,
59cce7330e12664e00000003,3,,12,,,,1,
470582627.1646645691,1,,3,,,,1,1
1830694014.1648777697,2,29,36,,6,,1,
1826423466.1642670426,1,2,22,1,,,1,1
1589815703.1641909615,2,2,48,3,,,1,1
198390224.1648881135,2,,27,2,,,1,
59b0ba0f0e1266737a0007c2,2,,5,1,1,,1,2
59b9f0fe1ee76e48e0000d86,3,6,9,,,1,1,1
708860077.1641991541,1,,4,,,,1,
5d834adf5962b43a7c0995f0,1,,2,1,,,1,1
896015908.1612015979,1,,10,1,,,1,
5eae595b5962b4344e412f4a,3,24,16,,1,,1,
9ca1cfe2-89aa-436b-874c-885c3098c3da,1,1,9,4,,1,1,
2100634292.1650246764,4,,9,2,,,1,
5a2f8cfd0e12662301001ec5,2,3,4,,,,1,1
5e3ac3435962b469c1f27931,3,2,18,,,1,1,
a9a3a97a-ade0-4b89-b087-a82eafd51637,5,3,7,,4,,1,1
1608436448.1652455225,2,2,3,,,,2,
1386741390.1654504326,1,1,3,2,,,1,1
363613437.1652886525,2,5,6,,,,1,
1422693726.1643188010,1,,15,,,,1,
2124189602.1648369211,1,2,8,,,,1,
824fcf7c-4b65-4b4c-b885-a6bd541d17f0,1,,,1,,,1,
849508316.1644848025,2,1,44,,,,2,
1089498759.1651671591,1,3,6,2,,,1,
1178959649.1652581640,2,4,6,,1,,1,
1179460320.1648274097,3,7,32,1,2,4,2,1
766159581.1646367072,2,1,13,,,,1,
116809811.1647487998,1,4,9,,,,1,
1192587541.1638262543,3,,19,1,,,1,1
567946632.1644164105,2,1,22,,1,,1,
397573956.1647263449,1,1,3,,,,1,
581db513e7e9dd16bd0000f2,2,5,9,2,1,,1,1
1305601483.1644845564,2,,57,1,,,1,1
1435740407.1647001351,5,4,24,,,,1,
1478074c-72ad-4dd6-8ae6-4df47bc86138,1,,1,,1,,1,1
409832401.1647757280,1,,7,1,,,2,
5ff8d763cb5acb31a8acd706,3,1,4,3,,1,1,3
1804161213.1651214041,1,,3,,,,1,1
22ede070-24a7-4e28-9716-a708ed3801df,6,5,15,2,,1,1,2
95032514.1639832952,1,3,5,,,,1,
1548513440.1644758088,9,3,106,3,,,3,6
1593715872.1654701096,1,1,4,,,1,1,
300202260.1648169085,1,1,2,,,,1,
25f7f974-be55-43ba-a791-ceca387c714d,5,2,18,6,,,1,
899648781.1647644740,1,,2,,,,1,
5f7a9a295962b461ec5eee8f,1,7,11,,10,1,1,
1569976992.1646378211,1,,2,,,,1,
83985248.1640333798,2,1,14,,,,1,
d36f8b8d-d4f7-435c-a2e9-0762393e4a11,1,1,2,,1,,1,
1663762516.1642525696,1,,33,2,,,2,
378817318.1646468703,1,1,3,,,,4,
60b5d610aa11be000d48844f,3,,7,2,,,1,
9ba8fafa-ebad-422a-8417-65d335b3a630,1,,1,,,,1,
97eb1d72-30cb-424d-a60b-823980182156,1,,4,1,,,1,1
252387968.1645368280,1,5,11,,,,1,
0adb26a3-6fda-40fa-b0de-3ac4f3c77d78,1,4,3,,4,,1,
343631596.1648964472,1,19,24,,,,1,
1818694423.1650109306,1,2,8,,,,1,
5c3709ac4f27e82fc4000287,5,4,20,4,,1,1,1
5bea70120e1266704b0048db,1,,4,1,,1,1,
760063664.1642609035,3,11,112,,,,1,
1811556974.1604034749,2,1,8,2,,,3,
5c0f30284f27e874c000008e,2,,5,,,,1,
1031678091.1654439870,3,1,8,,,,1,
2077985434.1645010933,1,1,6,,,,1,
1632862150.1652542148,3,,4,,,,1,
1880460023.1647011528,3,3,6,,,,1,
4ba061f9-ee05-4d2e-88e6-5f61f14a891e,4,10,52,2,1,,1,
517589976.1645148927,2,2,275,,,,2,1
476054766.1642344762,2,3,10,,3,,1,
1982605108.1651455820,1,,2,,,,1,
594407899a31145e0d0005c2,2,3,4,,,,1,1
7fdcb4d2-34e5-41bf-b85f-7c4d72941828,1,,1,,,,1,1
1889447396.1647101420,3,9,39,,1,,1,
759222556.1644244273,4,4,124,4,,,1,
587d82a66029b36f53001e41,1,3,2,,7,,1,
576047975.1644420692,3,,29,4,,,1,
119893319.1644426545,1,1,14,,1,,1,
1967540183.1651551676,2,1,6,,,,1,
1358311780.1650870838,1,7,8,,,,2,4
5dfc745ecb5acb31d7743569,2,3,5,2,,,2,2
1226390649.1639219363,4,11,13,,,1,1,
1746432967.1648798415,1,7,12,,,,2,
5e4238245962b469c1f2e3c6,3,10,9,,,,1,
5ce8ffec97b278421f294d4a,7,8,17,4,,,3,2
622817409.1648293209,7,23,39,1,,4,1,
1922666969.1645861638,2,13,15,1,,1,1,
22b975ea-c801-4a9b-81e6-f3ae6701b414,1,,4,1,,,1,1
564410792.1652872299,1,2,3,,1,,1,
947694312.1647950302,1,6,9,,,,1,
1592596622.1623983937,4,10,65,2,5,,1,1
d6293d09-c158-4f4a-9dd4-c556d47305df,5,,9,1,,,1,
6415abfd-5f5b-471d-9d05-33ec3a135d20,7,6,86,2,,,5,9
1439473372.1647679537,9,37,40,,,4,1,
1212204765.1652410023,1,2,3,,,,1,
1491454101.1641908942,1,,7,,,,1,
748196473.1641717175,1,,9,,,,1,
1275186827.1645509262,2,3,7,,1,,1,
5fd059a5cb5acb31a8ac682b,2,,8,,,,1,
772567118.1642887236,1,,4,,,,6,
1100544849.1644562233,1,1,32,,,,1,1
145576712.1641460617,1,,2,,,,8,
1521120896.1653903907,1,2,2,,,,1,
63629705-8048-4d05-9cb0-3bc4a862155f,1,,6,,,,1,
1b9924ae-6e4a-4e87-81dc-c4729fc29711,1,2,5,1,,,1,
5b8f6aab0e126643b300437f,4,,6,1,,,1,
1453184417.1648886887,1,2,3,,,1,1,
5d173eabcb5acb276c614909,2,3,8,,,,1,1
819587560.1651088586,1,7,8,1,,,1,
2115271606.1637379925,9,20,72,2,1,,2,1
2119648812.1644594644,5,1,23,,,,2,
976653662.1635265268,1,,7,1,,,1,
1482133224.1648779301,2,1,5,,,,2,
1314433492.1648603262,2,,8,1,,,1,1
1675406217.1641010965,1,,,,,,1,
1539953991.1649001058,4,20,39,,3,,1,
5c5bb7534f27e845030000c6,2,,7,,,,1,
124086499.1654329111,5,38,60,,,,1,
16279677.1647517767,2,3,10,,,2,1,
1926174598.1652202429,1,11,12,,,,1,
982198842.1642640009,1,,12,,,,2,
2033181381.1641216168,10,,143,,,,2,1
5a2641020e126621de004919,2,1,11,,,,1,
1199198942.1614253224,2,,30,1,,,1,
1294489765.1642325180,1,,3,,,,1,
2063971408.1651455017,1,,2,,,,1,
768238116.1646285593,1,,2,,,,1,
1399824579.1642759760,1,1,22,,,,1,1
6ee682df-5017-476c-ae93-3d5f170c08e7,2,24,37,9,,,5,
739845053.1647912581,1,,6,,,,1,
23534797.1633591739,1,,15,,,,1,
59dee3a80e126619d1000482,1,,1,,,,1,1
356716243.1643878286,1,,14,,,,1,1
249642540.1653678659,2,,6,,,,1,2
556598825.1642353060,2,1,9,1,,,1,
5b8fd5601ee76e4436000001,4,8,9,,,,1,1
1478876157.1649388961,1,8,10,,,,1,
1821908957.1647882288,1,3,5,,,,2,
1985792417.1648563132,1,1,6,,,,1,1
1338392540.1641001432,1,,,,,,1,
57b10b199a3114724a000026,3,4,4,,,,1,2
1483045593.1644224334,2,,31,1,,,1,1
0b94401d-ed8a-4244-975b-de0e094a4d91,2,,18,,,,1,
2046691756.1648485502,1,,3,,,,1,
1311115604.1644571143,2,2,44,,,,1,
2108323760.1641546796,1,,2,,,,1,
169181074.1648009490,1,,8,,,,3,1
1855594753.1642435311,1,,7,,,,1,
1693478270.1646803890,2,4,5,,,,1,
594845660.1647875706,1,,5,,,,1,
611593659.1647261647,2,2,3,,2,,4,
908143880.1646314920,4,6,6,,,,1,
616e26b7689e2d0029b3d11a,3,,6,,,2,1,1
1810937522.1647425576,1,,9,,,,2,
1064888590.1642181727,1,,21,2,,,2,1
520473679.1654127876,2,,10,2,,,1,2
270049210.1642353508,1,7,28,,3,2,1,
1353800848.1639521515,3,,16,,,,1,
59881e551ee76e33bc000356,2,,8,,,,2,
1058394636.1644173150,2,,12,1,,,1,
1313441227.1641576481,1,,2,,,,1,
d44403f7-3880-4d79-937f-1925ab99c13f,1,,1,,,,1,
1295628124.1645332553,1,,7,,,,1,
489666985.1647096719,3,1,13,,,,1,1
1508631717.1653463938,4,3,43,10,,,1,1
56250104.1653565766,1,1,2,,,,2,
760260148.1621474828,1,4,48,,,,2,2
1642570415.1647705917,2,16,24,,,,1,
2130974868.1647438259,2,5,7,,,,1,
926686373.1644090465,4,,25,,,,1,
599571287.1642664513,1,,30,,,,1,1
1030853697.1650869481,2,,15,2,,,2,2
2015091457.1649171372,1,2,8,,,,3,
163474548.1647520252,2,2,3,,,,1,
1744544130.1646239088,1,,4,,,,1,
446245328.1641384708,1,,,,,,1,
888708017.1645548279,2,1,7,,,,1,
2ada0fc5-4b82-4134-8859-cf76b07e4d0e,5,8,18,3,2,7,2,4
338830835.1642267670,1,,5,,,,2,
5b06bc204f27e839cd000180,3,1,21,3,1,,1,1
118538775.1642854559,1,,5,,,,1,
1198102560.1652262806,1,2,3,,,,1,
485590197.1641489885,4,13,43,,,,1,
1647481356.1646901607,1,,9,,,,3,2
592a98f2e7e9dd15cc000176,2,1,2,1,,,1,
745467397.1646731920,5,6,19,,,,1,
571568306.1651931279,2,12,27,,,,1,
2100400595.1644542935,1,,13,,,,1,1
2112407155.1648134078,5,10,28,,1,,1,1
394067949.1652175305,3,20,17,,7,,1,
d4eab3e6-0c9c-4467-b7a9-16508c4161b3,1,,1,,,,1,
58cb3ff26029b32cc6000064,2,5,20,4,,4,2,2
93989633.1647664751,1,,7,2,,1,1,
1089485429.1641006454,1,,,,,,2,
503209239.1641005449,1,,,,,,1,
1650028758.1651979540,2,1,12,2,,,1,1
1170049680.1646044520,1,4,8,,,,1,
1810712829.1646303369,2,,4,,,,1,
1062441495.1641622042,1,,1,,,,11,
1797326600.1628669752,2,1,8,,,,1,
5b50262c9f7bfc5161000d3e,2,1,23,,,,1,
1765610481.1651941370,2,7,13,,,3,3,
1596028048.1644204006,1,,39,1,1,,1,1
1210997289.1629707742,4,2,26,,,,1,2
355954935.1644384843,2,,23,3,,,1,1
1995335129.1646710185,2,,18,,,,1,1
a9ea9ea0-b865-4424-8516-6707f6c0a683,1,2,5,,,,1,
2061231427.1644581332,1,,14,,,,1,2
1446227458.1643975097,2,,11,1,,,1,
5d04a8f597b278421f2a44d0,1,2,5,,2,2,1,1
52be08bf-3250-4f99-805e-a9c29e665888,2,3,9,9,,4,1,
5761498de7e9dd0322000cb7,1,,3,,,1,1,
1495031991.1641546139,1,,2,,,,1,
926106021.1642600319,1,,5,,,,1,
1924201861.1654078598,2,,4,,,,1,
933026438.1652973706,2,1,6,,,,1,
58a9040d6029b348d6001849,1,,2,,,,1,1
1270234428.1647836799,1,2,4,,,,2,
dfed4f14-b99b-4a9e-966e-798466900bff,1,2,3,,,,2,2
981119174.1644372096,7,9,85,,2,,1,1
b5bfdfeb-7627-4235-a249-e9fb34491b5f,2,5,11,,3,,1,
6c3e989c-995a-4e3f-9d6c-6db0ea6c62e2,3,3,26,,,,1,1
1738942228.1651636569,1,1,4,,,,2,
2070027916.1623720095,1,,22,,,,1,2
bbe3ee6a-bcc6-4a40-bef9-ba6a2b5ab1b0,3,5,11,,10,,2,2
889569886.1654088665,1,,5,4,,,1,
1065332939.1640938583,1,2,70,,,,3,1
825394649.1648565619,2,3,8,,,,1,
739119921.1646714614,1,,3,,,,1,
313034341.1644850274,1,,8,,,,1,
590fc1479a311429a200121d,2,,1,2,,,1,
5f98ccd5cb5acb5e85ce2635,1,1,5,,,,1,
1891609586.1649032785,2,9,20,2,1,,1,
1356076590.1641006757,1,,,,,,1,
436491347.1652677650,1,1,2,,,,1,
1926890557.1654061693,2,,4,,,,1,1
5d3188145962b477df07c3d2,4,10,6,2,,1,1,1
492894705.1650551557,1,,3,,,,1,
2028228146.1642123305,2,,2,,,,2,
5ad2c6e14f27e87fe30000e2,1,3,3,1,,,1,
1470977700.1642578631,1,,9,,,,8,
2081369349.1654246082,4,31,84,,1,,4,
866742124.1647849811,1,,3,,,,1,1
1570148777.1641610012,1,,3,,,,2,
1843016957.1642678985,2,,11,,,,1,
714438684.1646659035,1,1,5,,,,1,
890555777.1649741848,1,1,10,3,,,1,1
1546686385.1646389483,3,2,13,,2,,3,
1593583955.1646919421,6,2,29,7,,1,1,
1985046806.1642134771,2,,25,,,,3,3
4aa0d31a-753b-4054-806a-22c65e57939c,2,,8,2,,,1,1
285563267.1645040799,1,,6,,,,1,
415534288.1641014930,1,,,,,,1,
5a3b20bc1ee76e1837000c82,3,,9,,,,1,1
5bb333664f27e8721e00133f,3,,7,,,,1,
223373614.1648528934,3,,26,6,,,1,
406021099.1643437654,2,1,64,6,,,2,
1222578160.1641010647,1,,,,,,1,
ed3bb283-66d8-4dca-9a35-ac14179d8b50,2,2,4,,,,3,2
1241165418.1641543637,2,,2,,,,5,
734404086.1629427886,4,,29,,,,1,
1067326963.1654484243,1,,11,,,,1,1
1143167107.1643011636,3,14,96,1,1,,2,2
695832980.1642073397,1,,2,,,,3,
961903078.1646297921,1,,2,,,,1,
291418430.1642197949,1,,1,,,,2,
474769610.1646478722,1,2,6,,,,2,
1639645450.1636966964,4,2,33,2,1,1,1,1
1932370301.1642813003,1,,2,,,,1,
1969172062.1649840428,1,2,3,1,,,1,1
1702042521.1648224037,1,1,3,,,,1,
278042038.1652877563,1,,6,2,,,1,1
603308514.1641690560,1,,2,,,,1,
922047229.1645175840,1,1,15,1,,,1,
725470626.1642817723,2,,12,,,,4,
1326509257.1645023330,1,4,42,,,,1,
469537886.1647662856,3,5,7,,1,,1,
1518648059.1647677897,1,1,2,,,,1,
5c612febc99cf40030e16f88,1,,1,,,,1,1
1376585820.1650815626,1,6,7,,,,2,
1821574662.1648130540,1,3,4,,2,,1,
586427827.1646194704,2,,22,,,,1,
5d5b677297b2787cc763f26f,2,5,5,4,,,1,
1312520294.1649200987,1,2,3,,,,1,
1940748374.1644590301,1,,16,,2,,1,1
fe19376d-c45e-43f5-bf1b-bd86a27231d4,1,,1,,,,1,1
5d347b235962b477df07eed2,5,2,7,2,,,1,2
875080720.1647220348,1,2,4,,1,,1,
0c11a0f6-1457-415c-8192-198d5bba5961,1,1,5,,,,1,5
1704340904.1652236839,1,14,17,,1,,2,3
1497886123.1601884445,1,1,61,2,,,2,
2077706828.1643115235,1,,4,,,,3,
493405851.1636691849,3,22,20,,5,,1,
441170941.1647243409,2,2,5,,,,1,
1998310058.1642070767,5,,16,,,,2,2
1346703974.1653104347,1,,2,1,,,1,
193909868.1646520444,2,3,7,,2,,1,
96716633.1650272455,3,,23,1,,,1,
576740288.1576813416,5,,26,1,,,1,1
2026735774.1653897306,1,4,5,,,,1,
5c7518ad0e12664e06002a17,4,19,8,1,,,1,1
1217333214.1648649913,1,1,2,,,,1,
363871944.1648001097,1,2,3,,3,,10,
f557a5b1-964d-45f5-898b-c6cd3b6a35c7,2,10,14,,2,,1,1
185194156.1642428814,5,2,118,6,7,1,1,
1309428134.1650865588,6,2,27,2,,,1,1
1612418291.1646828411,1,2,3,,,,2,
618b380fea421200624c6a13,5,1,8,,,,1,1
583d118e9a311440a70000cc,1,,3,,,,1,
2029510869.1649261106,3,1,11,2,,,1,
1228059503.1650987570,1,,2,,,,2,
b48f7128-a831-47ae-925b-409c865569fe,1,,5,4,,,4,1
735284682.1651847183,2,1,19,,,,1,
1864368731.1648544177,2,,3,,,,1,
1087644316.1647252863,1,,3,,,,1,
1773317494.1653380569,3,2,16,,,,1,1
993732601.1641817844,1,,4,,,,1,
654322407.1650334583,1,,3,2,,,1,1
2080885258.1642606533,1,2,10,,,,1,
68879727.1642328067,1,,2,,,,1,
822303785.1638448743,2,,16,,,,1,
57c0f3939a31144ec8000004,2,,3,,,,1,
326769578.1641506278,1,,,,,,1,
373908168.1641613061,1,,2,,,,1,
1985284246.1648221920,2,6,15,,3,,1,
1707980930.1644499760,3,2,34,4,,,1,1
1327258447.1637031109,3,1,11,,,,1,
178305279.1641611446,1,1,11,,5,,1,
1569624589.1645618913,3,,47,,,,1,
1975543380.1643256785,1,,21,,,,1,
2072341303.1643037567,1,,2,,,,4,
e955d3a5-bc1c-4020-9c02-f2c1e7c969a7,1,,1,,,,1,
1151532041.1646980112,2,,10,,,,1,
751942519.1650711034,1,5,8,,1,,1,
1143865593.1644303713,4,3,27,,3,,1,
5b30689e4f27e869ec000003,1,5,5,,,,1,1
1814877696.1642593208,1,,5,,,,1,
4bf36abb-b13d-4672-a85d-2c6ea26db4b0,1,17,16,2,,,1,2
1948057573.1645113118,1,1,34,,,,1,
10870c76-1c6b-49d5-865c-d02909732259,7,8,12,,1,,1,
231d7349-c8eb-405c-8069-cf5ae64a39eb,4,1,9,,,,1,1
445066682.1641533989,1,,,,,,1,
1688384105.1649865708,1,4,5,,1,1,1,
1817028146.1647760757,3,6,13,,,,1,
239240528.1647366170,1,,3,,,,1,
1647175639.1648477728,1,,8,,,,1,
90185227.1649079024,1,,5,,,,1,1
549296013.1647336931,3,7,10,,14,,1,
410752647.1590073065,2,5,42,8,,,1,
1590648205.1640319772,3,1,101,2,,,1,3
9e677599-d003-4f6f-9483-72996e21015c,1,,,,,,1,
1211792767.1654526536,1,1,3,,,,2,
1925908952.1652855584,1,,2,,,,1,
261299166.1641118975,1,,,,,,3,
1594391190.1649928902,2,,9,3,,,2,
3881124.1645772654,1,4,10,,,,1,
1404666965.1644251696,6,1,85,1,,,1,2
476319486.1653827580,1,,9,,,,1,2
941832450.1654351920,2,2,9,,,,1,3
372606580.1644934564,1,1,15,,,,1,
1225404726.1645609018,4,7,12,,,,1,
1821517308.1650514820,1,8,13,,1,,1,
671199212.1647642921,2,7,15,,,,2,
45c81d57-7dc8-4d91-a4a5-051fd1a60c39,1,8,9,,,,1,
1903178648.1648107442,2,3,6,,,1,1,
2b485159-36cc-46e8-bbd0-cf55935b3bb3,2,2,19,3,1,,1,1
480820251.1647515874,1,2,4,,,,1,
5ffdb38497b2784d387826c4,2,,30,,,,1,
873995778.1649859193,1,2,6,,,,2,
82216550-d09a-458a-b140-eba11a0e25bb,1,,6,,,,1,1
1715024819.1641956913,2,,5,,,,1,
663105903.1650944870,2,2,9,2,,,1,
545030165.1647576342,1,1,3,,,,1,
1871597333.1645835602,1,2,6,,,,1,
41fea188-5f88-42f3-8166-8e0c4ba6108e,1,9,7,2,2,,1,1
341235482.1641727422,2,,6,,,,5,
511929245.1645500469,2,,33,,,,2,1
574276255.1647086519,1,,3,,,,1,
5e9d1a2e5962b4344e4018b7,1,1,3,,1,,1,
776835118.1646808849,1,4,9,,,,1,
1337417938.1643537776,1,,7,,,,1,
1588824083.1647259941,7,10,14,,,,1,
5c613b681ee76e76df00113c,5,,16,1,,,1,
750631920.1604154603,2,2,3,,,,1,
b7ed069d-7a61-481e-8d4f-86bde7d52bd7,1,,3,,,,1,
1836814505.1653910273,2,1,10,,,,1,
4659491.1644485217,3,1,21,,,,1,2
5dcffbbfcb5acb5613c3ce8c,2,4,5,,,,2,
307185587.1583150147,3,,72,5,,1,1,
2127879421.1649768514,1,2,5,,,,1,
1697259872.1640999362,1,,,,,,2,
1134621700.1642829166,1,,20,3,,,2,2
03d9c3ad-131c-4464-9a61-717b645199ee,2,3,5,,,,1,2
2145494482.1646313429,1,,2,,,,1,
5b7a65689f7bfc082300195b,3,5,5,,,,1,
875226588.1641546528,1,,11,,,,1,
2013620577.1654584327,2,2,11,,1,,1,
1201587380.1646324097,1,1,4,,2,,2,
28174754.1641894268,1,,2,,,,1,
783692369.1648656612,1,,2,,,,1,
1386228680.1645618940,1,,14,,,,1,
198757958.1653622309,2,,4,,,,1,
359405549.1613490115,1,1,44,1,,,1,
16e2e389-f1e8-4239-87e2-74d8e9015b05,2,,1,,,,1,
42010443.1645953191,1,2,8,2,,,1,
1327437370.1649519772,9,,35,1,,,1,
08bce834-a3bc-4de9-82a1-afbe7e7e8367,1,,1,,1,,1,1
1825315600.1628235891,7,2,164,9,,,1,4
2082831817.1644978850,1,8,40,,,,1,
1551752998.1643114687,1,,19,,,,1,
284532049.1646443046,1,1,3,,,,2,
172765902.1645749445,2,,15,4,,,1,1
1840668328.1649223276,1,,3,,,,1,
2007803357.1641757277,1,,3,,,,1,
1075818242.1646400618,3,5,7,,,,1,
1124225298.1641973270,1,,2,,,,1,
588236501.1642465960,3,,32,,,,1,
917022817.1642864387,1,,6,,,,2,
b7cf5b60-4017-4328-aad4-032d26ad1a83,2,4,5,,,4,1,1
980081286.1645726878,1,4,9,,,,1,1
94749517.1653243793,2,,10,,,,2,
480567297.1647503715,4,1,19,3,,1,1,1
1731706642.1648794056,1,1,5,,,,1,
1309262463.1648536206,1,1,12,,,,1,1
1847273656.1653223352,3,3,16,,,,1,
1598814335.1640763206,3,8,122,2,,,1,1
1620737645.1628911571,3,3,35,7,,,1,
428379649.1623734698,3,1,54,,,4,5,2
999841323.1651115267,1,,4,,,,2,1
1013766489.1644468695,7,3,99,1,,1,2,
1874480348.1648777499,2,50,65,,1,1,2,
241808413.1647942481,1,,4,2,,,1,1
261319096.1646650226,1,,3,,,,1,
2004295606.1641541367,1,,,,,,1,
722077284.1651893240,1,4,12,,,,3,3
761834826.1650496419,1,2,5,,,,2,
1788536872.1643967764,3,,41,3,,,1,
